person_age,person_income,person_home_ownership,person_emp_length,loan_intent,loan_grade,loan_amnt,loan_int_rate,loan_status,loan_percent_income,cb_person_default_on_file,cb_person_cred_hist_length,income_group,loan_amount_group,loan_income_group,income_per_loan,credit_history_to_age
26,200000,MORTGAGE,4.0,PERSONAL,C,3000,13.92,0,0.01,N,3,100K+,0-5K,0-10%,66.66666666666667,0.11538461538461539
25,69996,RENT,9.0,EDUCATION,D,25000,15.21,1,0.36,N,3,50K-75K,20K+,30-40%,2.79984,0.12
22,14400,OWN,2.0,MEDICAL,B,4000,10.99,1,0.28,N,3,Below 30K,0-5K,20-30%,3.6,0.13636363636363635
24,70000,RENT,3.0,EDUCATION,B,25000,11.86,1,0.36,N,4,50K-75K,20K+,30-40%,2.8,0.16666666666666666
24,14400,OWN,5.0,PERSONAL,A,6000,7.49,1,0.42,N,3,Below 30K,5K-10K,40-50%,2.4,0.125
24,56100,RENT,7.0,MEDICAL,D,25000,16.49,1,0.38,N,4,50K-75K,20K+,30-40%,2.244,0.16666666666666666
25,66000,RENT,9.0,VENTURE,D,25000,15.33,1,0.38,Y,2,50K-75K,20K+,30-40%,2.64,0.08
26,66000,RENT,3.0,HOMEIMPROVEMENT,B,25000,11.58,1,0.38,N,4,50K-75K,20K+,30-40%,2.64,0.15384615384615385
25,14400,OWN,7.0,EDUCATION,A,5375,5.79,1,0.37,N,2,Below 30K,5K-10K,30-40%,2.6790697674418604,0.08
25,72612,RENT,9.0,MEDICAL,C,25000,13.11,1,0.34,N,2,50K-75K,20K+,30-40%,2.90448,0.08
23,74000,RENT,3.0,MEDICAL,B,25000,10.36,1,0.34,N,3,50K-75K,20K+,30-40%,2.96,0.13043478260869565
25,75000,RENT,9.0,DEBTCONSOLIDATION,B,25000,10.36,1,0.33,N,2,50K-75K,20K+,30-40%,3.0,0.08
24,192000,RENT,0.0,MEDICAL,C,22000,10.99,0,0.11,Y,2,100K+,20K+,10-20%,8.727272727272727,0.08333333333333333
21,192000,MORTGAGE,4.0,VENTURE,A,20000,6.54,0,0.1,N,4,100K+,15K-20K,0-10%,9.6,0.19047619047619047
25,191000,MORTGAGE,1.0,MEDICAL,B,10000,12.53,0,0.05,N,4,100K+,5K-10K,0-10%,19.1,0.16
26,190300,MORTGAGE,5.0,PERSONAL,A,15000,10.99,0,0.08,N,3,100K+,10K-15K,0-10%,12.686666666666667,0.11538461538461539
22,190000,MORTGAGE,3.0,VENTURE,C,10000,10.99,0,0.05,N,3,100K+,5K-10K,0-10%,19.0,0.13636363636363635
24,75000,RENT,4.0,EDUCATION,B,25000,10.25,1,0.33,N,4,50K-75K,20K+,30-40%,3.0,0.16666666666666666
22,71000,RENT,1.0,EDUCATION,D,25000,15.95,1,0.35,Y,4,50K-75K,20K+,30-40%,2.84,0.18181818181818182
26,190000,MORTGAGE,3.0,VENTURE,B,20000,12.18,0,0.11,N,4,100K+,15K-20K,10-20%,9.5,0.15384615384615385
23,189996,OWN,0.0,PERSONAL,B,24000,11.83,0,0.13,N,3,100K+,20K+,10-20%,7.9165,0.13043478260869565
23,78000,RENT,7.0,DEBTCONSOLIDATION,C,25000,10.99,1,0.32,Y,2,75K-100K,20K+,30-40%,3.12,0.08695652173913043
23,78000,RENT,1.0,VENTURE,B,25000,10.62,1,0.32,N,3,75K-100K,20K+,30-40%,3.12,0.13043478260869565
23,78504,RENT,7.0,VENTURE,B,25000,10.74,1,0.32,N,3,75K-100K,20K+,30-40%,3.14016,0.13043478260869565
25,186000,OWN,9.0,VENTURE,B,10000,10.25,0,0.05,N,4,100K+,5K-10K,0-10%,18.6,0.16
24,185000,MORTGAGE,4.0,EDUCATION,B,35000,12.42,0,0.19,N,2,100K+,20K+,10-20%,5.285714285714286,0.08333333333333333
25,185000,RENT,6.0,VENTURE,C,15000,15.27,0,0.08,N,2,100K+,10K-15K,0-10%,12.333333333333334,0.08
24,62050,RENT,8.0,MEDICAL,D,25000,15.33,1,0.34,Y,2,50K-75K,20K+,30-40%,2.482,0.08333333333333333
23,79416,RENT,7.0,VENTURE,D,25000,15.21,1,0.31,Y,2,75K-100K,20K+,30-40%,3.17664,0.08695652173913043
21,14400,OWN,4.0,VENTURE,C,6250,14.72,1,0.43,N,2,Below 30K,5K-10K,40-50%,2.304,0.09523809523809523
24,79631,RENT,8.0,PERSONAL,D,25000,15.7,1,0.31,Y,2,75K-100K,20K+,30-40%,3.18524,0.08333333333333333
24,79632,RENT,0.0,EDUCATION,C,25000,13.35,1,0.31,N,4,75K-100K,20K+,30-40%,3.18528,0.16666666666666666
21,14400,MORTGAGE,0.0,MEDICAL,C,1500,10.99,0,0.1,N,4,Below 30K,0-5K,0-10%,9.6,0.19047619047619047
24,80000,RENT,6.0,EDUCATION,A,25000,6.62,1,0.31,N,2,75K-100K,20K+,30-40%,3.2,0.08333333333333333
26,80000,RENT,5.0,DEBTCONSOLIDATION,C,25000,13.61,1,0.31,N,4,75K-100K,20K+,30-40%,3.2,0.15384615384615385
22,185000,RENT,4.0,MEDICAL,B,25000,11.36,0,0.14,N,2,100K+,20K+,10-20%,7.4,0.09090909090909091
26,185000,OWN,10.0,PERSONAL,A,5000,7.68,0,0.03,N,2,100K+,0-5K,0-10%,37.0,0.07692307692307693
24,184992,RENT,7.0,HOMEIMPROVEMENT,D,22000,14.46,0,0.12,Y,4,100K+,20K+,10-20%,8.408727272727273,0.16666666666666666
23,184000,OWN,5.0,EDUCATION,B,2500,11.83,0,0.01,N,2,100K+,0-5K,0-10%,73.6,0.08695652173913043
24,172000,MORTGAGE,6.0,DEBTCONSOLIDATION,C,20000,13.47,1,0.12,Y,4,100K+,15K-20K,10-20%,8.6,0.16666666666666666
24,183000,MORTGAGE,2.0,MEDICAL,B,20000,11.49,0,0.11,N,3,100K+,15K-20K,10-20%,9.15,0.125
22,183000,MORTGAGE,3.0,EDUCATION,A,1000,10.99,0,0.01,N,2,100K+,0-5K,0-10%,183.0,0.09090909090909091
25,182952,MORTGAGE,9.0,PERSONAL,A,15000,6.03,0,0.08,N,3,100K+,10K-15K,0-10%,12.1968,0.12
23,74004,RENT,7.0,DEBTCONSOLIDATION,E,25000,16.35,1,0.34,N,4,50K-75K,20K+,30-40%,2.96016,0.17391304347826086
26,74004,RENT,10.0,DEBTCONSOLIDATION,D,25000,10.99,1,0.34,Y,4,50K-75K,20K+,30-40%,2.96016,0.15384615384615385
25,81000,RENT,5.0,DEBTCONSOLIDATION,A,25000,7.29,1,0.31,N,3,75K-100K,20K+,30-40%,3.24,0.12
23,81600,RENT,1.0,MEDICAL,B,25000,11.36,1,0.31,N,3,75K-100K,20K+,30-40%,3.264,0.13043478260869565
24,82000,RENT,8.0,VENTURE,B,25000,10.25,0,0.3,N,2,75K-100K,20K+,20-30%,3.28,0.08333333333333333
24,83000,RENT,5.0,EDUCATION,B,25000,11.12,0,0.3,N,3,75K-100K,20K+,20-30%,3.32,0.125
24,83000,RENT,5.0,PERSONAL,D,25000,12.92,0,0.3,Y,3,75K-100K,20K+,20-30%,3.32,0.125
24,180000,RENT,8.0,EDUCATION,E,18000,18.64,0,0.1,Y,4,100K+,15K-20K,0-10%,10.0,0.16666666666666666
23,180000,MORTGAGE,8.0,PERSONAL,A,28000,7.51,0,0.16,N,3,100K+,20K+,10-20%,6.428571428571429,0.13043478260869565
23,14400,OWN,2.0,HOMEIMPROVEMENT,E,4000,16.7,1,0.28,N,2,Below 30K,0-5K,20-30%,3.6,0.08695652173913043
22,14400,OWN,0.0,PERSONAL,B,2100,11.14,0,0.15,N,4,Below 30K,0-5K,10-20%,6.857142857142857,0.18181818181818182
22,84500,RENT,6.0,PERSONAL,F,25000,18.3,0,0.3,N,4,75K-100K,20K+,20-30%,3.38,0.18181818181818182
24,85000,RENT,5.0,MEDICAL,B,25000,10.62,0,0.29,N,4,75K-100K,20K+,20-30%,3.4,0.16666666666666666
24,180000,MORTGAGE,7.0,VENTURE,B,14000,11.99,0,0.08,N,2,100K+,10K-15K,0-10%,12.857142857142858,0.08333333333333333
26,180000,MORTGAGE,2.0,VENTURE,B,12000,9.63,0,0.07,N,4,100K+,10K-15K,0-10%,15.0,0.15384615384615385
25,142800,MORTGAGE,9.0,MEDICAL,F,10000,18.25,1,0.06,N,4,100K+,5K-10K,0-10%,14.28,0.16
23,14664,MORTGAGE,0.0,DEBTCONSOLIDATION,C,6000,10.99,1,0.41,N,4,Below 30K,5K-10K,40-50%,2.444,0.17391304347826086
24,87000,RENT,8.0,HOMEIMPROVEMENT,D,25000,14.84,0,0.29,N,3,75K-100K,20K+,20-30%,3.48,0.125
24,75000,RENT,0.0,VENTURE,E,25000,14.7,1,0.33,Y,3,50K-75K,20K+,30-40%,3.0,0.125
23,76000,RENT,7.0,DEBTCONSOLIDATION,D,25000,16.02,1,0.33,N,4,75K-100K,20K+,30-40%,3.04,0.17391304347826086
23,66215,RENT,1.0,MEDICAL,D,25000,15.37,1,0.32,Y,2,50K-75K,20K+,30-40%,2.6486,0.08695652173913043
25,90000,RENT,9.0,MEDICAL,B,25000,10.99,0,0.28,N,4,75K-100K,20K+,20-30%,3.6,0.16
21,15000,OWN,0.0,HOMEIMPROVEMENT,A,6200,7.9,1,0.41,N,2,Below 30K,5K-10K,40-50%,2.4193548387096775,0.09523809523809523
26,180000,OWN,2.0,PERSONAL,B,25000,10.99,0,0.14,N,4,100K+,20K+,10-20%,7.2,0.15384615384615385
24,180000,OWN,8.0,EDUCATION,B,21000,11.48,0,0.12,N,3,100K+,20K+,10-20%,8.571428571428571,0.125
25,180000,OWN,9.0,MEDICAL,C,20000,14.26,0,0.11,Y,4,100K+,15K-20K,10-20%,9.0,0.16
26,180000,OWN,0.0,HOMEIMPROVEMENT,A,10000,8.0,0,0.06,N,4,100K+,5K-10K,0-10%,18.0,0.15384615384615385
25,180000,MORTGAGE,3.0,VENTURE,B,9950,11.26,0,0.06,N,2,100K+,5K-10K,0-10%,18.09045226130653,0.08
23,15000,OWN,7.0,MEDICAL,B,4475,10.99,1,0.3,N,4,Below 30K,0-5K,20-30%,3.35195530726257,0.17391304347826086
23,78000,RENT,2.0,VENTURE,D,25000,16.32,1,0.32,Y,3,75K-100K,20K+,30-40%,3.12,0.13043478260869565
25,66300,RENT,3.0,MEDICAL,E,25000,17.93,1,0.32,Y,4,50K-75K,20K+,30-40%,2.652,0.16
23,90000,RENT,0.0,DEBTCONSOLIDATION,B,25000,11.36,0,0.28,N,3,75K-100K,20K+,20-30%,3.6,0.13043478260869565
24,79000,RENT,9.0,DEBTCONSOLIDATION,D,25000,14.96,1,0.32,Y,4,75K-100K,20K+,30-40%,3.16,0.16666666666666666
24,91800,RENT,4.0,PERSONAL,C,25000,13.43,0,0.27,Y,3,75K-100K,20K+,20-30%,3.672,0.125
25,92000,RENT,6.0,HOMEIMPROVEMENT,B,25000,12.69,0,0.27,N,3,75K-100K,20K+,20-30%,3.68,0.12
24,92000,RENT,1.0,VENTURE,C,25000,12.73,0,0.27,Y,4,75K-100K,20K+,20-30%,3.68,0.16666666666666666
23,93600,RENT,3.0,VENTURE,D,25000,15.21,0,0.27,N,4,75K-100K,20K+,20-30%,3.744,0.17391304347826086
23,15000,MORTGAGE,1.0,MEDICAL,C,1750,12.68,0,0.12,Y,3,Below 30K,0-5K,10-20%,8.571428571428571,0.13043478260869565
23,70550,RENT,3.0,MEDICAL,F,25000,19.04,1,0.3,Y,4,50K-75K,20K+,20-30%,2.822,0.17391304347826086
25,83800,RENT,2.0,DEBTCONSOLIDATION,D,25000,15.95,1,0.3,Y,3,75K-100K,20K+,20-30%,3.352,0.12
26,175000,MORTGAGE,3.0,VENTURE,A,2600,8.9,0,0.01,N,4,100K+,0-5K,0-10%,67.3076923076923,0.15384615384615385
25,175000,MORTGAGE,10.0,HOMEIMPROVEMENT,A,8000,7.9,0,0.05,N,2,100K+,5K-10K,0-10%,21.875,0.08
22,175000,MORTGAGE,6.0,EDUCATION,B,18000,10.99,0,0.1,N,2,100K+,15K-20K,0-10%,9.722222222222221,0.09090909090909091
23,175000,MORTGAGE,8.0,PERSONAL,B,21000,11.99,0,0.12,N,3,100K+,20K+,10-20%,8.333333333333334,0.13043478260869565
23,15000,OWN,4.0,DEBTCONSOLIDATION,C,4000,13.98,1,0.27,N,4,Below 30K,0-5K,20-30%,3.75,0.17391304347826086
23,15000,OWN,4.0,VENTURE,B,4600,10.99,1,0.31,N,2,Below 30K,0-5K,30-40%,3.260869565217391,0.08695652173913043
22,88000,RENT,6.0,DEBTCONSOLIDATION,D,25000,15.58,1,0.28,Y,2,75K-100K,20K+,20-30%,3.52,0.09090909090909091
25,74800,RENT,2.0,MEDICAL,B,25000,10.99,1,0.28,N,2,50K-75K,20K+,20-30%,2.992,0.08
25,88000,RENT,0.0,VENTURE,D,25000,14.96,1,0.28,N,4,75K-100K,20K+,20-30%,3.52,0.16
25,15000,OWN,2.0,HOMEIMPROVEMENT,D,1750,15.31,0,0.12,Y,4,Below 30K,0-5K,10-20%,8.571428571428571,0.16
26,88000,RENT,2.0,VENTURE,D,25000,15.65,1,0.28,N,3,75K-100K,20K+,20-30%,3.52,0.11538461538461539
25,100000,RENT,1.0,VENTURE,B,25000,9.33,0,0.25,N,4,75K-100K,20K+,20-30%,4.0,0.16
23,15000,MORTGAGE,0.0,PERSONAL,C,3600,13.47,1,0.24,N,4,Below 30K,0-5K,20-30%,4.166666666666667,0.17391304347826086
24,102400,RENT,8.0,PERSONAL,B,25000,10.36,0,0.24,N,3,100K+,20K+,20-30%,4.096,0.125
24,92000,RENT,1.0,HOMEIMPROVEMENT,E,25000,16.77,1,0.27,Y,4,75K-100K,20K+,20-30%,3.68,0.16666666666666666
23,93000,RENT,0.0,DEBTCONSOLIDATION,D,25000,14.59,1,0.27,Y,2,75K-100K,20K+,20-30%,3.72,0.08695652173913043
22,175000,RENT,6.0,VENTURE,C,3500,11.91,0,0.02,Y,2,100K+,0-5K,0-10%,50.0,0.09090909090909091
23,175000,MORTGAGE,3.0,EDUCATION,A,7200,8.38,0,0.04,N,3,100K+,5K-10K,0-10%,24.305555555555557,0.13043478260869565
25,174708,RENT,9.0,VENTURE,B,9000,10.59,0,0.05,N,3,100K+,5K-10K,0-10%,19.412,0.12
25,174000,MORTGAGE,2.0,DEBTCONSOLIDATION,C,8800,14.27,0,0.05,N,3,100K+,5K-10K,0-10%,19.772727272727273,0.12
26,174000,RENT,8.0,DEBTCONSOLIDATION,B,12000,12.53,0,0.07,N,4,100K+,10K-15K,0-10%,14.5,0.15384615384615385
25,162000,MORTGAGE,5.0,DEBTCONSOLIDATION,E,25000,16.0,1,0.15,Y,3,100K+,20K+,10-20%,6.48,0.12
26,173467,MORTGAGE,10.0,VENTURE,B,10000,11.71,0,0.06,N,4,100K+,5K-10K,0-10%,17.3467,0.15384615384615385
21,15000,OWN,0.0,HOMEIMPROVEMENT,C,3175,11.54,1,0.21,Y,3,Below 30K,0-5K,20-30%,4.724409448818897,0.14285714285714285
25,96000,RENT,2.0,HOMEIMPROVEMENT,E,25000,15.68,1,0.26,Y,4,75K-100K,20K+,20-30%,3.84,0.16
21,15120,MORTGAGE,0.0,EDUCATION,B,1500,10.59,0,0.1,N,2,Below 30K,0-5K,0-10%,10.08,0.09523809523809523
24,97908,RENT,8.0,HOMEIMPROVEMENT,D,25000,12.61,1,0.26,Y,2,75K-100K,20K+,20-30%,3.91632,0.08333333333333333
26,110000,RENT,3.0,PERSONAL,C,25000,10.99,0,0.23,Y,2,100K+,20K+,20-30%,4.4,0.07692307692307693
23,15204,MORTGAGE,7.0,PERSONAL,A,2800,8.49,1,0.18,N,3,Below 30K,0-5K,10-20%,5.43,0.13043478260869565
25,159600,RENT,0.0,PERSONAL,D,30000,17.27,1,0.19,Y,4,100K+,20K+,10-20%,5.32,0.16
24,171500,RENT,6.0,DEBTCONSOLIDATION,A,18000,8.9,0,0.1,N,4,100K+,15K-20K,0-10%,9.527777777777779,0.16666666666666666
25,170004,MORTGAGE,3.0,MEDICAL,B,10000,11.11,0,0.06,N,4,100K+,5K-10K,0-10%,17.0004,0.16
24,158004,RENT,0.0,HOMEIMPROVEMENT,D,25000,14.59,1,0.16,Y,2,100K+,20K+,10-20%,6.32016,0.08333333333333333
26,170000,RENT,0.0,VENTURE,B,13000,12.42,0,0.08,N,3,100K+,10K-15K,0-10%,13.076923076923077,0.11538461538461539
24,83300,RENT,0.0,MEDICAL,D,25000,10.99,1,0.26,N,2,75K-100K,20K+,20-30%,3.332,0.08333333333333333
24,110000,RENT,7.0,HOMEIMPROVEMENT,D,25000,15.7,0,0.23,Y,2,100K+,20K+,20-30%,4.4,0.08333333333333333
22,15360,OWN,7.0,HOMEIMPROVEMENT,B,2500,12.53,1,0.16,N,3,Below 30K,0-5K,10-20%,6.144,0.13636363636363635
25,134300,RENT,3.0,MEDICAL,D,5000,16.49,1,0.03,N,2,100K+,0-5K,0-10%,26.86,0.08
25,170000,MORTGAGE,2.0,EDUCATION,A,20000,7.49,0,0.12,N,2,100K+,15K-20K,10-20%,8.5,0.08
22,100580,RENT,6.0,DEBTCONSOLIDATION,D,25000,14.96,1,0.25,Y,2,100K+,20K+,20-30%,4.0232,0.09090909090909091
25,113000,RENT,7.0,MEDICAL,C,25000,12.73,0,0.22,Y,4,100K+,20K+,20-30%,4.52,0.16
24,120000,RENT,8.0,EDUCATION,B,25000,10.65,0,0.21,N,4,100K+,20K+,20-30%,4.8,0.16666666666666666
25,120000,RENT,6.0,MEDICAL,B,25000,10.74,0,0.21,N,2,100K+,20K+,20-30%,4.8,0.08
23,120000,RENT,7.0,EDUCATION,B,25000,9.99,0,0.21,N,2,100K+,20K+,20-30%,4.8,0.08695652173913043
24,91800,RENT,5.0,MEDICAL,D,25000,15.33,1,0.23,Y,2,75K-100K,20K+,20-30%,3.672,0.08333333333333333
21,15600,OWN,5.0,VENTURE,A,1000,7.29,0,0.06,N,4,Below 30K,0-5K,0-10%,15.6,0.19047619047619047
26,108000,RENT,2.0,PERSONAL,D,25000,15.05,1,0.23,N,3,100K+,20K+,20-30%,4.32,0.11538461538461539
26,129996,RENT,6.0,PERSONAL,B,25000,10.75,0,0.19,N,3,100K+,20K+,10-20%,5.19984,0.11538461538461539
23,130000,RENT,4.0,EDUCATION,D,25000,16.02,0,0.19,Y,2,100K+,20K+,10-20%,5.2,0.08695652173913043
23,130000,RENT,7.0,VENTURE,B,25000,11.49,0,0.19,N,4,100K+,20K+,10-20%,5.2,0.17391304347826086
25,170000,OWN,4.0,EDUCATION,B,20000,12.53,0,0.12,N,4,100K+,15K-20K,10-20%,8.5,0.16
26,170000,MORTGAGE,0.0,VENTURE,C,12000,13.57,0,0.07,Y,2,100K+,10K-15K,0-10%,14.166666666666666,0.07692307692307693
22,169000,RENT,1.0,PERSONAL,B,14000,11.14,0,0.08,N,3,100K+,10K-15K,0-10%,12.071428571428571,0.13636363636363635
26,168750,RENT,10.0,MEDICAL,C,24250,12.87,0,0.14,Y,3,100K+,20K+,10-20%,6.958762886597938,0.11538461538461539
23,168600,RENT,3.0,EDUCATION,B,20000,11.58,0,0.12,N,3,100K+,15K-20K,10-20%,8.43,0.13043478260869565
24,168288,RENT,5.0,HOMEIMPROVEMENT,B,1800,11.12,0,0.01,N,3,100K+,0-5K,0-10%,93.49333333333334,0.125
25,168000,MORTGAGE,2.0,PERSONAL,B,35000,10.65,0,0.21,N,2,100K+,20K+,20-30%,4.8,0.08
24,133300,RENT,6.0,DEBTCONSOLIDATION,B,25000,10.37,0,0.19,N,2,100K+,20K+,10-20%,5.332,0.08333333333333333
24,15600,OWN,5.0,HOMEIMPROVEMENT,A,3300,6.39,1,0.21,N,4,Below 30K,0-5K,20-30%,4.7272727272727275,0.16666666666666666
24,134000,RENT,8.0,PERSONAL,D,25000,16.07,0,0.19,Y,3,100K+,20K+,10-20%,5.36,0.125
25,134000,RENT,7.0,MEDICAL,B,25000,10.62,0,0.19,N,2,100K+,20K+,10-20%,5.36,0.08
25,15600,OWN,0.0,VENTURE,F,3200,18.09,1,0.21,N,2,Below 30K,0-5K,20-30%,4.875,0.08
25,135000,RENT,5.0,EDUCATION,B,25000,11.36,0,0.19,N,4,100K+,20K+,10-20%,5.4,0.16
26,135660,RENT,10.0,DEBTCONSOLIDATION,B,25000,12.53,0,0.18,N,4,100K+,20K+,10-20%,5.4264,0.15384615384615385
25,145000,RENT,0.0,EDUCATION,B,25000,9.99,0,0.17,N,4,100K+,20K+,10-20%,5.8,0.16
23,150000,RENT,4.0,EDUCATION,B,25000,10.36,0,0.17,N,3,100K+,20K+,10-20%,6.0,0.13043478260869565
23,165000,MORTGAGE,3.0,EDUCATION,A,9600,5.99,0,0.06,N,3,100K+,5K-10K,0-10%,17.1875,0.13043478260869565
22,153000,MORTGAGE,5.0,DEBTCONSOLIDATION,D,24000,15.62,1,0.16,Y,2,100K+,20K+,10-20%,6.375,0.09090909090909091
24,165000,MORTGAGE,5.0,PERSONAL,B,20000,10.37,0,0.12,N,4,100K+,15K-20K,10-20%,8.25,0.16666666666666666
25,165000,MORTGAGE,0.0,HOMEIMPROVEMENT,F,25000,19.74,0,0.15,N,4,100K+,20K+,10-20%,6.6,0.16
21,165000,MORTGAGE,5.0,EDUCATION,A,20000,6.91,0,0.12,N,4,100K+,15K-20K,10-20%,8.25,0.19047619047619047
23,16000,OWN,7.0,MEDICAL,A,6000,7.9,1,0.38,N,2,Below 30K,5K-10K,30-40%,2.6666666666666665,0.08695652173913043
23,16000,MORTGAGE,3.0,DEBTCONSOLIDATION,C,2275,13.06,0,0.14,Y,4,Below 30K,0-5K,10-20%,7.032967032967033,0.17391304347826086
23,16000,OWN,7.0,PERSONAL,A,2000,6.39,0,0.13,N,3,Below 30K,0-5K,10-20%,8.0,0.13043478260869565
23,148000,RENT,1.0,DEBTCONSOLIDATION,E,25000,14.93,1,0.17,N,3,100K+,20K+,10-20%,5.92,0.13043478260869565
23,16000,MORTGAGE,1.0,MEDICAL,C,5600,12.84,1,0.35,N,4,Below 30K,5K-10K,30-40%,2.857142857142857,0.17391304347826086
24,16020,OWN,3.0,VENTURE,E,3625,17.14,1,0.23,Y,2,Below 30K,0-5K,20-30%,4.419310344827586,0.08333333333333333
22,16094,MORTGAGE,2.0,VENTURE,A,5500,7.14,1,0.34,N,3,Below 30K,5K-10K,30-40%,2.926181818181818,0.13636363636363635
25,175000,RENT,2.0,PERSONAL,A,25000,8.9,0,0.14,N,2,100K+,20K+,10-20%,7.0,0.08
22,16200,OWN,6.0,PERSONAL,B,2000,12.42,0,0.12,N,3,Below 30K,0-5K,10-20%,8.1,0.13636363636363635
24,185000,RENT,7.0,HOMEIMPROVEMENT,C,25000,12.68,0,0.14,Y,2,100K+,20K+,10-20%,7.4,0.08333333333333333
25,162000,RENT,9.0,PERSONAL,C,25000,11.03,0,0.15,N,2,100K+,20K+,10-20%,6.48,0.08
26,161000,RENT,10.0,VENTURE,A,30000,7.9,0,0.19,N,4,100K+,20K+,10-20%,5.366666666666666,0.15384615384615385
22,160000,MORTGAGE,0.0,MEDICAL,B,35000,10.65,0,0.22,N,4,100K+,20K+,20-30%,4.571428571428571,0.18181818181818182
25,225000,RENT,5.0,VENTURE,B,25000,11.86,0,0.11,N,4,100K+,20K+,10-20%,9.0,0.16
25,16400,OWN,1.0,PERSONAL,A,5000,8.94,1,0.3,N,4,Below 30K,0-5K,20-30%,3.28,0.16
23,16500,OWN,6.0,VENTURE,B,4375,9.63,1,0.27,N,4,Below 30K,0-5K,20-30%,3.7714285714285714,0.17391304347826086
25,49500,RENT,6.0,PERSONAL,C,24750,14.22,1,0.5,N,3,30K-50K,20K+,40-50%,2.0,0.12
23,60000,RENT,4.0,DEBTCONSOLIDATION,B,24750,9.33,1,0.41,N,3,50K-75K,20K+,40-50%,2.4242424242424243,0.13043478260869565
24,84200,RENT,8.0,MEDICAL,C,24500,13.85,0,0.29,N,4,75K-100K,20K+,20-30%,3.436734693877551,0.16666666666666666
22,16800,MORTGAGE,5.0,EDUCATION,B,2000,10.65,0,0.12,N,2,Below 30K,0-5K,10-20%,8.4,0.09090909090909091
24,92000,RENT,8.0,MEDICAL,B,24500,11.46,0,0.27,N,4,75K-100K,20K+,20-30%,3.7551020408163267,0.16666666666666666
23,160000,MORTGAGE,5.0,PERSONAL,A,35000,7.66,0,0.22,N,2,100K+,20K+,20-30%,4.571428571428571,0.08695652173913043
24,160000,MORTGAGE,9.0,VENTURE,E,12000,16.77,0,0.07,N,4,100K+,10K-15K,0-10%,13.333333333333334,0.16666666666666666
25,160000,MORTGAGE,1.0,PERSONAL,B,12000,9.63,0,0.07,N,4,100K+,10K-15K,0-10%,13.333333333333334,0.16
26,160000,RENT,6.0,PERSONAL,C,25000,12.23,0,0.16,Y,4,100K+,20K+,10-20%,6.4,0.15384615384615385
25,125800,MORTGAGE,0.0,MEDICAL,D,10000,14.09,1,0.07,N,4,100K+,5K-10K,0-10%,12.58,0.16
25,54000,RENT,2.0,PERSONAL,C,24250,13.98,1,0.45,N,4,50K-75K,20K+,40-50%,2.2268041237113403,0.16
23,62500,RENT,1.0,EDUCATION,B,24250,10.62,1,0.39,N,4,50K-75K,20K+,30-40%,2.577319587628866,0.17391304347826086
24,16800,MORTGAGE,4.0,DEBTCONSOLIDATION,A,3900,10.99,1,0.23,N,3,Below 30K,0-5K,20-30%,4.3076923076923075,0.125
25,68400,RENT,9.0,PERSONAL,E,24250,17.56,1,0.35,N,4,50K-75K,20K+,30-40%,2.820618556701031,0.16
26,56045,RENT,1.0,MEDICAL,D,24250,14.96,1,0.37,N,2,50K-75K,20K+,30-40%,2.3111340206185567,0.07692307692307693
22,74000,RENT,7.0,DEBTCONSOLIDATION,D,24250,15.65,1,0.33,Y,2,50K-75K,20K+,30-40%,3.051546391752577,0.09090909090909091
24,65453,RENT,9.0,MEDICAL,D,24250,15.7,1,0.31,N,2,50K-75K,20K+,30-40%,2.699092783505155,0.08333333333333333
24,89908,RENT,1.0,VENTURE,B,24250,12.53,0,0.27,N,3,75K-100K,20K+,20-30%,3.7075463917525773,0.125
26,78000,RENT,0.0,HOMEIMPROVEMENT,E,24250,17.56,1,0.31,Y,3,75K-100K,20K+,30-40%,3.216494845360825,0.11538461538461539
23,100000,RENT,0.0,PERSONAL,C,24250,12.87,0,0.24,Y,2,75K-100K,20K+,20-30%,4.123711340206185,0.08695652173913043
23,103000,RENT,6.0,PERSONAL,D,24250,15.7,0,0.24,N,2,100K+,20K+,20-30%,4.247422680412371,0.08695652173913043
25,160000,MORTGAGE,2.0,EDUCATION,A,9000,10.99,0,0.06,N,3,100K+,5K-10K,0-10%,17.77777777777778,0.12
25,160000,OWN,5.0,VENTURE,B,15000,11.14,0,0.09,N,4,100K+,10K-15K,0-10%,10.666666666666666,0.16
24,160000,MORTGAGE,3.0,VENTURE,D,20000,16.0,0,0.13,N,3,100K+,15K-20K,10-20%,8.0,0.125
23,160000,MORTGAGE,2.0,EDUCATION,D,25000,15.65,0,0.16,Y,2,100K+,20K+,10-20%,6.4,0.08695652173913043
26,160000,MORTGAGE,0.0,DEBTCONSOLIDATION,C,13750,10.99,0,0.09,N,4,100K+,10K-15K,0-10%,11.636363636363637,0.15384615384615385
21,160000,MORTGAGE,3.0,VENTURE,D,15250,15.31,0,0.1,Y,4,100K+,15K-20K,0-10%,10.491803278688524,0.19047619047619047
25,160000,MORTGAGE,3.0,VENTURE,C,20000,13.47,0,0.13,Y,2,100K+,15K-20K,10-20%,8.0,0.08
22,16800,MORTGAGE,0.0,HOMEIMPROVEMENT,C,4750,13.85,1,0.28,Y,2,Below 30K,0-5K,20-30%,3.536842105263158,0.09090909090909091
